"","Word1","Word2","Creativity","FF","Class","Individual"
"10506","softener","fluffy",1.66666666666667,0.792815089,"ac.americans",562
"10507","fluffy","soft",1.66666666666667,0.792815089,"ac.americans",562
"10508","soft","kitten",1.66666666666667,0.792815089,"ac.americans",562
"10509","kitten","dog",1.66666666666667,0.792815089,"ac.americans",562
"10510","dog","bone",1.66666666666667,0.792815089,"ac.americans",562
"10511","snow","cold",1.66666666666667,0.792393203634,"ac.americans",563
"10512","cold","shovel",1.66666666666667,0.792393203634,"ac.americans",563
"10513","shovel","slippery",1.66666666666667,0.792393203634,"ac.americans",563
"10514","slippery","windy",1.66666666666667,0.792393203634,"ac.americans",563
"10515","windy","white",1.66666666666667,0.792393203634,"ac.americans",563
"10516","white","winter",1.66666666666667,0.792393203634,"ac.americans",563
"10517","winter","sledding",1.66666666666667,0.792393203634,"ac.americans",563
"10518","sledding","ice",1.66666666666667,0.792393203634,"ac.americans",563
"10519","ice","tobagan",1.66666666666667,0.792393203634,"ac.americans",563
"10520","tobagan","skates",1.66666666666667,0.792393203634,"ac.americans",563
"10521","skates","snowplow",1.66666666666667,0.792393203634,"ac.americans",563
"10522","snowplow","mittens",1.66666666666667,0.792393203634,"ac.americans",563
"10523","mittens","boots",1.66666666666667,0.792393203634,"ac.americans",563
"10524","boots","snowblower",1.66666666666667,0.792393203634,"ac.americans",563
"10525","snowblower","accidents",1.66666666666667,0.792393203634,"ac.americans",563
"10526","accidents","work",1.66666666666667,0.792393203634,"ac.americans",563
"10527","work","school",1.66666666666667,0.792393203634,"ac.americans",563
"10528","school","jackets",1.66666666666667,0.792393203634,"ac.americans",563
"10529","jackets","help",1.66666666666667,0.792393203634,"ac.americans",563
"10530","bear","woods",1.33333333333333,0.786448813,"ac.americans",564
"10531","woods","trees",1.33333333333333,0.786448813,"ac.americans",564
"10532","trees","forest",1.33333333333333,0.786448813,"ac.americans",564
"10533","forest","lakes",1.33333333333333,0.786448813,"ac.americans",564
"10534","lakes","fish",1.33333333333333,0.786448813,"ac.americans",564
"10535","fish","bait",1.33333333333333,0.786448813,"ac.americans",564
"10536","bait","worms",1.33333333333333,0.786448813,"ac.americans",564
"10537","worms","cofins",1.33333333333333,0.786448813,"ac.americans",564
"10538","cofins","mortuary",1.33333333333333,0.786448813,"ac.americans",564
"10539","mortuary","business",1.33333333333333,0.786448813,"ac.americans",564
"10540","business","money",1.33333333333333,0.786448813,"ac.americans",564
"10541","money","time",1.33333333333333,0.786448813,"ac.americans",564
"10542","time","space",1.33333333333333,0.786448813,"ac.americans",564
"10543","space","stars",1.33333333333333,0.786448813,"ac.americans",564
"10544","stars","planets",1.33333333333333,0.786448813,"ac.americans",564
"10545","planets","worlds",1.33333333333333,0.786448813,"ac.americans",564
"10546","worlds","asteroids",1.33333333333333,0.786448813,"ac.americans",564
"10547","asteroids","galaxies",1.33333333333333,0.786448813,"ac.americans",564
"10548","galaxies","nebulas",1.33333333333333,0.786448813,"ac.americans",564
"10549","paper","pen",1.55555555555556,0.785686768224,"ac.americans",565
"10550","pen","pencil",1.55555555555556,0.785686768224,"ac.americans",565
"10551","pencil","sharpener",1.55555555555556,0.785686768224,"ac.americans",565
"10552","sharpener","marker",1.55555555555556,0.785686768224,"ac.americans",565
"10553","marker","blackboard",1.55555555555556,0.785686768224,"ac.americans",565
"10554","blackboard","chalk",1.55555555555556,0.785686768224,"ac.americans",565
"10555","chalk","desk",1.55555555555556,0.785686768224,"ac.americans",565
"10556","desk","chair",1.55555555555556,0.785686768224,"ac.americans",565
"10557","chair","notepad",1.55555555555556,0.785686768224,"ac.americans",565
"10558","notepad","stickynote",1.55555555555556,0.785686768224,"ac.americans",565
"10559","stickynote","staples",1.55555555555556,0.785686768224,"ac.americans",565
"10560","staples","highligher",1.55555555555556,0.785686768224,"ac.americans",565
"10561","highligher","indexcard",1.55555555555556,0.785686768224,"ac.americans",565
"10562","indexcard","folder",1.55555555555556,0.785686768224,"ac.americans",565
"10563","folder","copierpaper",1.55555555555556,0.785686768224,"ac.americans",565
"10564","copierpaper","email",1.55555555555556,0.785686768224,"ac.americans",565
"10565","email","newsletter",1.55555555555556,0.785686768224,"ac.americans",565
"10566","newsletter","advertisements",1.55555555555556,0.785686768224,"ac.americans",565
"10567","advertisements","correspondance",1.55555555555556,0.785686768224,"ac.americans",565
"10568","toaster","bread",2.19444444444444,0.766280021988,"ac.americans",566
"10569","bread","white",2.19444444444444,0.766280021988,"ac.americans",566
"10570","white","wheat",2.19444444444444,0.766280021988,"ac.americans",566
"10571","wheat","rye",2.19444444444444,0.766280021988,"ac.americans",566
"10572","rye","toast",2.19444444444444,0.766280021988,"ac.americans",566
"10573","toast","butter",2.19444444444444,0.766280021988,"ac.americans",566
"10574","butter","jelly",2.19444444444444,0.766280021988,"ac.americans",566
"10575","jelly","peanutbutter",2.19444444444444,0.766280021988,"ac.americans",566
"10576","peanutbutter","bagel",2.19444444444444,0.766280021988,"ac.americans",566
"10577","bagel","muffin",2.19444444444444,0.766280021988,"ac.americans",566
"10578","muffin","breakfast",2.19444444444444,0.766280021988,"ac.americans",566
"10579","breakfast","snack",2.19444444444444,0.766280021988,"ac.americans",566
"10580","snack","honey",2.19444444444444,0.766280021988,"ac.americans",566
"10581","honey","tea",2.19444444444444,0.766280021988,"ac.americans",566
"10582","tea","coffee",2.19444444444444,0.766280021988,"ac.americans",566
"10583","coffee","eat",2.19444444444444,0.766280021988,"ac.americans",566
"10584","eat","morning",2.19444444444444,0.766280021988,"ac.americans",566
"10585","morning","wake",2.19444444444444,0.766280021988,"ac.americans",566
"10586","wake","go",2.19444444444444,0.766280021988,"ac.americans",566
"10587","snow","ice",1.16666666666667,0.76252966711,"ac.americans",567
"10588","ice","cold",1.16666666666667,0.76252966711,"ac.americans",567
"10589","cold","temperature",1.16666666666667,0.76252966711,"ac.americans",567
"10590","temperature","white",1.16666666666667,0.76252966711,"ac.americans",567
"10591","white","shovel",1.16666666666667,0.76252966711,"ac.americans",567
"10592","shovel","sled",1.16666666666667,0.76252966711,"ac.americans",567
"10593","sled","tobaggan",1.16666666666667,0.76252966711,"ac.americans",567
"10594","tobaggan","ski",1.16666666666667,0.76252966711,"ac.americans",567
"10595","ski","chairlift",1.16666666666667,0.76252966711,"ac.americans",567
"10596","chairlift","mountain",1.16666666666667,0.76252966711,"ac.americans",567
"10597","mountain","freezing",1.16666666666667,0.76252966711,"ac.americans",567
"10598","freezing","fluffy",1.16666666666667,0.76252966711,"ac.americans",567
"10599","fluffy","flake",1.16666666666667,0.76252966711,"ac.americans",567
"10600","flake","roof",1.16666666666667,0.76252966711,"ac.americans",567
"10601","roof","chimney",1.16666666666667,0.76252966711,"ac.americans",567
"10602","chimney","driveway",1.16666666666667,0.76252966711,"ac.americans",567
"10603","driveway","pretty",1.16666666666667,0.76252966711,"ac.americans",567
"10604","pretty","glisten",1.16666666666667,0.76252966711,"ac.americans",567
"10605","glisten","trees",1.16666666666667,0.76252966711,"ac.americans",567
"10606","paper","ink",1.80555555555556,0.755557734113,"ac.americans",568
"10607","ink","sheets",1.80555555555556,0.755557734113,"ac.americans",568
"10608","sheets","printer",1.80555555555556,0.755557734113,"ac.americans",568
"10609","printer","towels",1.80555555555556,0.755557734113,"ac.americans",568
"10610","towels","case",1.80555555555556,0.755557734113,"ac.americans",568
"10611","case","pencil",1.80555555555556,0.755557734113,"ac.americans",568
"10612","pencil","book",1.80555555555556,0.755557734113,"ac.americans",568
"10613","book","text",1.80555555555556,0.755557734113,"ac.americans",568
"10614","text","email",1.80555555555556,0.755557734113,"ac.americans",568
"10615","email","signage",1.80555555555556,0.755557734113,"ac.americans",568
"10616","signage","signs",1.80555555555556,0.755557734113,"ac.americans",568
"10617","signs","computer",1.80555555555556,0.755557734113,"ac.americans",568
"10618","computer","cart",1.80555555555556,0.755557734113,"ac.americans",568
"10619","cart","bins",1.80555555555556,0.755557734113,"ac.americans",568
"10620","bins","colors",1.80555555555556,0.755557734113,"ac.americans",568
"10621","colors","table",1.80555555555556,0.755557734113,"ac.americans",568
"10622","table","desk",1.80555555555556,0.755557734113,"ac.americans",568
"10623","desk","mouse",1.80555555555556,0.755557734113,"ac.americans",568
"10624","mouse","tower",1.80555555555556,0.755557734113,"ac.americans",568
"10625","snow","cold",1.63888888888889,0.754028829379,"ac.americans",569
"10626","cold","wet",1.63888888888889,0.754028829379,"ac.americans",569
"10627","wet","shovel",1.63888888888889,0.754028829379,"ac.americans",569
"10628","shovel","beautiful",1.63888888888889,0.754028829379,"ac.americans",569
"10629","beautiful","ice",1.63888888888889,0.754028829379,"ac.americans",569
"10630","ice","wind",1.63888888888889,0.754028829379,"ac.americans",569
"10631","wind","snowballs",1.63888888888889,0.754028829379,"ac.americans",569
"10632","snowballs","snowmen",1.63888888888889,0.754028829379,"ac.americans",569
"10633","snowmen","snowforts",1.63888888888889,0.754028829379,"ac.americans",569
"10634","snowforts","sled",1.63888888888889,0.754028829379,"ac.americans",569
"10635","sled","toboggan",1.63888888888889,0.754028829379,"ac.americans",569
"10636","toboggan","huskies",1.63888888888889,0.754028829379,"ac.americans",569
"10637","huskies","skitching",1.63888888888889,0.754028829379,"ac.americans",569
"10638","skitching","blizzard",1.63888888888889,0.754028829379,"ac.americans",569
"10639","blizzard","skis",1.63888888888889,0.754028829379,"ac.americans",569
"10640","skis","icicles",1.63888888888889,0.754028829379,"ac.americans",569
"10641","icicles","clouds",1.63888888888889,0.754028829379,"ac.americans",569
"10642","clouds","hawks",1.63888888888889,0.754028829379,"ac.americans",569
"10643","hawks","hockey",1.63888888888889,0.754028829379,"ac.americans",569
"10644","table","Chair",1.44444444444444,0.752592983,"ac.americans",570
"10645","Chair","Cushion",1.44444444444444,0.752592983,"ac.americans",570
"10646","Cushion","Butt",1.44444444444444,0.752592983,"ac.americans",570
"10647","Butt","Body",1.44444444444444,0.752592983,"ac.americans",570
"10648","Body","Arms",1.44444444444444,0.752592983,"ac.americans",570
"10649","Arms","Hands",1.44444444444444,0.752592983,"ac.americans",570
"10650","Hands","Fork",1.44444444444444,0.752592983,"ac.americans",570
"10651","Fork","Food",1.44444444444444,0.752592983,"ac.americans",570
"10652","Food","Mouth",1.44444444444444,0.752592983,"ac.americans",570
"10653","Mouth","Teeth",1.44444444444444,0.752592983,"ac.americans",570
"10654","Teeth","Chew",1.44444444444444,0.752592983,"ac.americans",570
"10655","Chew","Swallow",1.44444444444444,0.752592983,"ac.americans",570
"10656","Swallow","Tummy",1.44444444444444,0.752592983,"ac.americans",570
"10657","Tummy","Yummy",1.44444444444444,0.752592983,"ac.americans",570
"10658","Yummy","Digest",1.44444444444444,0.752592983,"ac.americans",570
"10659","Digest","Fart",1.44444444444444,0.752592983,"ac.americans",570
"10660","Fart","Grumbles",1.44444444444444,0.752592983,"ac.americans",570
"10661","Grumbles","Poopy",1.44444444444444,0.752592983,"ac.americans",570
"10662","Poopy","Butt",1.44444444444444,0.752592983,"ac.americans",570
"10663","toaster","bread",1.83333333333333,0.752506705,"ac.americans",571
"10664","bread","jelly",1.83333333333333,0.752506705,"ac.americans",571
"10665","jelly","eggs",1.83333333333333,0.752506705,"ac.americans",571
"10666","eggs","bacon",1.83333333333333,0.752506705,"ac.americans",571
"10667","bacon","pancakes",1.83333333333333,0.752506705,"ac.americans",571
"10668","pancakes","ham",1.83333333333333,0.752506705,"ac.americans",571
"10669","ham","steak",1.83333333333333,0.752506705,"ac.americans",571
"10670","steak","sausage",1.83333333333333,0.752506705,"ac.americans",571
"10671","sausage","orange",1.83333333333333,0.752506705,"ac.americans",571
"10672","orange","coffee",1.83333333333333,0.752506705,"ac.americans",571
"10673","coffee","sugar",1.83333333333333,0.752506705,"ac.americans",571
"10674","sugar","creamer",1.83333333333333,0.752506705,"ac.americans",571
"10675","creamer","tea",1.83333333333333,0.752506705,"ac.americans",571
"10676","tea","cheese",1.83333333333333,0.752506705,"ac.americans",571
"10677","cheese","croissant",1.83333333333333,0.752506705,"ac.americans",571
"10678","croissant","donut",1.83333333333333,0.752506705,"ac.americans",571
"10679","donut","cream",1.83333333333333,0.752506705,"ac.americans",571
"10680","cream","icing",1.83333333333333,0.752506705,"ac.americans",571
"10681","icing","filling",1.83333333333333,0.752506705,"ac.americans",571
"10682","candle","fire",1.30555555555556,0.743969868815,"ac.americans",572
"10683","fire","smell",1.30555555555556,0.743969868815,"ac.americans",572
"10684","smell","melted",1.30555555555556,0.743969868815,"ac.americans",572
"10685","melted","green",1.30555555555556,0.743969868815,"ac.americans",572
"10686","green","bluesky",1.30555555555556,0.743969868815,"ac.americans",572
"10687","bluesky","sunnyday",1.30555555555556,0.743969868815,"ac.americans",572
"10688","sunnyday","hotday",1.30555555555556,0.743969868815,"ac.americans",572
"10689","hotday","swimming",1.30555555555556,0.743969868815,"ac.americans",572
"10690","swimming","cold",1.30555555555556,0.743969868815,"ac.americans",572
"10691","cold","winter",1.30555555555556,0.743969868815,"ac.americans",572
"10692","winter","snow",1.30555555555556,0.743969868815,"ac.americans",572
"10693","snow","meltedsnow",1.30555555555556,0.743969868815,"ac.americans",572
"10694","meltedsnow","hotwheels",1.30555555555556,0.743969868815,"ac.americans",572
"10695","hotwheels","ford",1.30555555555556,0.743969868815,"ac.americans",572
"10696","ford","toyota",1.30555555555556,0.743969868815,"ac.americans",572
"10697","toyota","merc",1.30555555555556,0.743969868815,"ac.americans",572
"10698","merc","ferrai",1.30555555555556,0.743969868815,"ac.americans",572
"10699","ferrai","tesla",1.30555555555556,0.743969868815,"ac.americans",572
"10700","tesla","lamborghini",1.30555555555556,0.743969868815,"ac.americans",572
"10701","snow","Rain",1.5,0.731271524,"ac.americans",573
"10702","Rain","Blizard",1.5,0.731271524,"ac.americans",573
"10703","Blizard","Tyfun",1.5,0.731271524,"ac.americans",573
"10704","Tyfun","Hurtican",1.5,0.731271524,"ac.americans",573
"10705","Hurtican","Flood",1.5,0.731271524,"ac.americans",573
"10706","Flood","Wind",1.5,0.731271524,"ac.americans",573
"10707","Wind","Sun",1.5,0.731271524,"ac.americans",573
"10708","Sun","Storm",1.5,0.731271524,"ac.americans",573
"10709","Storm","Thumder",1.5,0.731271524,"ac.americans",573
"10710","Thumder","Lightting",1.5,0.731271524,"ac.americans",573
"10711","Lightting","Vulcano",1.5,0.731271524,"ac.americans",573
"10712","Vulcano","Sleet",1.5,0.731271524,"ac.americans",573
"10713","Sleet","Basoon",1.5,0.731271524,"ac.americans",573
"10714","Basoon","Eclips",1.5,0.731271524,"ac.americans",573
"10715","Eclips","Flood",1.5,0.731271524,"ac.americans",573
"10716","Flood","Nusami",1.5,0.731271524,"ac.americans",573
"10717","Nusami","Devastation",1.5,0.731271524,"ac.americans",573
"10718","Devastation","Icburg",1.5,0.731271524,"ac.americans",573
"10719","Icburg","Storm",1.5,0.731271524,"ac.americans",573
"10720","paper","Pen",1.69444444444444,0.723086553,"ac.americans",574
"10721","Pen","Pencil",1.69444444444444,0.723086553,"ac.americans",574
"10722","Pencil","Crayon",1.69444444444444,0.723086553,"ac.americans",574
"10723","Crayon","Markers",1.69444444444444,0.723086553,"ac.americans",574
"10724","Markers","Chalk",1.69444444444444,0.723086553,"ac.americans",574
"10725","Chalk","Board",1.69444444444444,0.723086553,"ac.americans",574
"10726","Board","Pad",1.69444444444444,0.723086553,"ac.americans",574
"10727","Pad","Table",1.69444444444444,0.723086553,"ac.americans",574
"10728","Table","Desk",1.69444444444444,0.723086553,"ac.americans",574
"10729","Desk","School",1.69444444444444,0.723086553,"ac.americans",574
"10730","School","Locker",1.69444444444444,0.723086553,"ac.americans",574
"10731","Locker","Laptop",1.69444444444444,0.723086553,"ac.americans",574
"10732","Laptop","Printer",1.69444444444444,0.723086553,"ac.americans",574
"10733","Printer","Usb",1.69444444444444,0.723086553,"ac.americans",574
"10734","Usb","Memory",1.69444444444444,0.723086553,"ac.americans",574
"10735","Memory","Space",1.69444444444444,0.723086553,"ac.americans",574
"10736","Space","Full",1.69444444444444,0.723086553,"ac.americans",574
"10737","Full","Empty",1.69444444444444,0.723086553,"ac.americans",574
"10738","Empty","Half",1.69444444444444,0.723086553,"ac.americans",574
"10739","paper","Pencil",1.38888888888889,0.717913397,"ac.americans",575
"10740","Pencil","Notebook",1.38888888888889,0.717913397,"ac.americans",575
"10741","Notebook","Writing",1.38888888888889,0.717913397,"ac.americans",575
"10742","Writing","Story",1.38888888888889,0.717913397,"ac.americans",575
"10743","Story","Book",1.38888888888889,0.717913397,"ac.americans",575
"10744","Book","Pen",1.38888888888889,0.717913397,"ac.americans",575
"10745","Pen","Ink",1.38888888888889,0.717913397,"ac.americans",575
"10746","Ink","Sheets",1.38888888888889,0.717913397,"ac.americans",575
"10747","Sheets","Lines",1.38888888888889,0.717913397,"ac.americans",575
"10748","Lines","Folder",1.38888888888889,0.717913397,"ac.americans",575
"10749","Folder","Work",1.38888888888889,0.717913397,"ac.americans",575
"10750","Work","Effort",1.38888888888889,0.717913397,"ac.americans",575
"10751","Effort","Fun",1.38888888888889,0.717913397,"ac.americans",575
"10752","Fun","Imagination",1.38888888888889,0.717913397,"ac.americans",575
"10753","Imagination","Lengthy",1.38888888888889,0.717913397,"ac.americans",575
"10754","Lengthy","Storyline",1.38888888888889,0.717913397,"ac.americans",575
"10755","Storyline","Storytime",1.38888888888889,0.717913397,"ac.americans",575
"10756","Storytime","Novel",1.38888888888889,0.717913397,"ac.americans",575
"10757","Novel","Fairytale",1.38888888888889,0.717913397,"ac.americans",575
"10758","snow","cold",1.66666666666667,0.701614095103,"ac.americans",576
"10759","cold","blow",1.66666666666667,0.701614095103,"ac.americans",576
"10760","blow","winter",1.66666666666667,0.701614095103,"ac.americans",576
"10761","winter","uggs",1.66666666666667,0.701614095103,"ac.americans",576
"10762","uggs","hotcholoate",1.66666666666667,0.701614095103,"ac.americans",576
"10763","hotcholoate","fashion",1.66666666666667,0.701614095103,"ac.americans",576
"10764","fashion","fall",1.66666666666667,0.701614095103,"ac.americans",576
"10765","fall","noschool",1.66666666666667,0.701614095103,"ac.americans",576
"10766","noschool","chilly",1.66666666666667,0.701614095103,"ac.americans",576
"10767","chilly","sweaters",1.66666666666667,0.701614095103,"ac.americans",576
"10768","sweaters","boots",1.66666666666667,0.701614095103,"ac.americans",576
"10769","boots","northface",1.66666666666667,0.701614095103,"ac.americans",576
"10770","northface","heavyjackets",1.66666666666667,0.701614095103,"ac.americans",576
"10771","heavyjackets","fire",1.66666666666667,0.701614095103,"ac.americans",576
"10772","fire","heat",1.66666666666667,0.701614095103,"ac.americans",576
"10773","heat","reading",1.66666666666667,0.701614095103,"ac.americans",576
"10774","reading","snowman",1.66666666666667,0.701614095103,"ac.americans",576
"10775","snowman","frosty",1.66666666666667,0.701614095103,"ac.americans",576
"10776","frosty","kids",1.66666666666667,0.701614095103,"ac.americans",576
"10777","paper","Pencil",1.05555555555556,0.698365973976,"ac.americans",577
"10778","Pencil","Pen",1.05555555555556,0.698365973976,"ac.americans",577
"10779","Pen","Desk",1.05555555555556,0.698365973976,"ac.americans",577
"10780","Desk","Office",1.05555555555556,0.698365973976,"ac.americans",577
"10781","Office","Chair",1.05555555555556,0.698365973976,"ac.americans",577
"10782","Chair","Table",1.05555555555556,0.698365973976,"ac.americans",577
"10783","Table","Sofa",1.05555555555556,0.698365973976,"ac.americans",577
"10784","Sofa","List",1.05555555555556,0.698365973976,"ac.americans",577
"10785","List","Computer",1.05555555555556,0.698365973976,"ac.americans",577
"10786","Computer","Laptop",1.05555555555556,0.698365973976,"ac.americans",577
"10787","Laptop","Tablet",1.05555555555556,0.698365973976,"ac.americans",577
"10788","Tablet","Printer",1.05555555555556,0.698365973976,"ac.americans",577
"10789","Printer","Fax",1.05555555555556,0.698365973976,"ac.americans",577
"10790","Fax","Telephone",1.05555555555556,0.698365973976,"ac.americans",577
"10791","Telephone","Tv",1.05555555555556,0.698365973976,"ac.americans",577
"10792","Tv","Notes",1.05555555555556,0.698365973976,"ac.americans",577
"10793","Notes","Camera",1.05555555555556,0.698365973976,"ac.americans",577
"10794","Camera","Email",1.05555555555556,0.698365973976,"ac.americans",577
"10795","Email","Posters",1.05555555555556,0.698365973976,"ac.americans",577
"10796","bear","beard",1.22222222222222,0.495094684837,"ac.americans",578
"10797","beard","bearability",1.22222222222222,0.495094684837,"ac.americans",578
"10798","bearability","bearabilities",1.22222222222222,0.495094684837,"ac.americans",578
"10799","bearabilities","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10800","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10801","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10802","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10803","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10804","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10805","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10806","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10807","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10808","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10809","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10810","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10811","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10812","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10813","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10814","bear","bear",1.22222222222222,0.495094684837,"ac.americans",578
"10815","snow","frozenrain",1.58333333333333,0.473167881238,"ac.americans",579
"10816","frozenrain","snowwhite",1.58333333333333,0.473167881238,"ac.americans",579
"10817","snowwhite","winter",1.58333333333333,0.473167881238,"ac.americans",579
"10818","winter","snowflury",1.58333333333333,0.473167881238,"ac.americans",579
"10819","snowflury","snowjob",1.58333333333333,0.473167881238,"ac.americans",579
"10820","snowjob","finnesse",1.58333333333333,0.473167881238,"ac.americans",579
"10821","finnesse","snowflake",1.58333333333333,0.473167881238,"ac.americans",579
"10822","snowflake","snowfall",1.58333333333333,0.473167881238,"ac.americans",579
"10823","snowfall","sleet",1.58333333333333,0.473167881238,"ac.americans",579
"10824","sleet","snowcone",1.58333333333333,0.473167881238,"ac.americans",579
"10825","snowcone","wetsnow",1.58333333333333,0.473167881238,"ac.americans",579
"10826","wetsnow","snowstrom",1.58333333333333,0.473167881238,"ac.americans",579
"10827","snowstrom","snowshower",1.58333333333333,0.473167881238,"ac.americans",579
"10828","snowshower","snizzle",1.58333333333333,0.473167881238,"ac.americans",579
"10829","snizzle","ice",1.58333333333333,0.473167881238,"ac.americans",579
"10830","ice","hail",1.58333333333333,0.473167881238,"ac.americans",579
"10831","hail","crust",1.58333333333333,0.473167881238,"ac.americans",579
"10832","crust","slopes",1.58333333333333,0.473167881238,"ac.americans",579
"10833","slopes","yellowsnow",1.58333333333333,0.473167881238,"ac.americans",579
"10834","candle","Flame",2.44444444444444,0.470470225,"ac.americans",580
"10835","toaster","toastereggos",1.30555555555556,0,"ac.americans",581
"10836","toastereggos","toasterstrudel",1.30555555555556,0,"ac.americans",581
"10837","toasterstrudel","toasteroven",1.30555555555556,0,"ac.americans",581
"10838","toasteroven","toasterwaffles",1.30555555555556,0,"ac.americans",581
"10839","toasterwaffles","toasterplug",1.30555555555556,0,"ac.americans",581
"10840","toasterplug","toastertoast",1.30555555555556,0,"ac.americans",581
"10841","toastertoast","toastereggs",1.30555555555556,0,"ac.americans",581
"10842","toastereggs","toastershaker",1.30555555555556,0,"ac.americans",581
"10843","toastershaker","toastertoy",1.30555555555556,0,"ac.americans",581
"10844","toastertoy","toasteramp",1.30555555555556,0,"ac.americans",581
"10845","toasteramp","toastercar",1.30555555555556,0,"ac.americans",581
"10846","toastercar","toasterred",1.30555555555556,0,"ac.americans",581
"10847","toasterred","toasterblue",1.30555555555556,0,"ac.americans",581
"10848","toasterblue","toasterstove",1.30555555555556,0,"ac.americans",581
"10849","toasterstove","toasterwords",1.30555555555556,0,"ac.americans",581
"10850","toasterwords","toasterstore",1.30555555555556,0,"ac.americans",581
"10851","toasterstore","toasterbrands",1.30555555555556,0,"ac.americans",581
"10852","toasterbrands","toasterbrain",1.30555555555556,0,"ac.americans",581
"10853","toasterbrain","toasterwe",1.30555555555556,0,"ac.americans",581
"10854","toaster","toast",2.22222222222222,0.848293183,"ac.actors",582
"10855","toast","bread",2.22222222222222,0.848293183,"ac.actors",582
"10856","bread","money",2.22222222222222,0.848293183,"ac.actors",582
"10857","money","cash",2.22222222222222,0.848293183,"ac.actors",582
"10858","cash","cow",2.22222222222222,0.848293183,"ac.actors",582
"10859","cow","moo",2.22222222222222,0.848293183,"ac.actors",582
"10860","moo","rooster",2.22222222222222,0.848293183,"ac.actors",582
"10861","rooster","cock",2.22222222222222,0.848293183,"ac.actors",582
"10862","cock","crow",2.22222222222222,0.848293183,"ac.actors",582
"10863","crow","origami",2.22222222222222,0.848293183,"ac.actors",582
"10864","origami","paper",2.22222222222222,0.848293183,"ac.actors",582
"10865","paper","fold",2.22222222222222,0.848293183,"ac.actors",582
"10866","fold","into",2.22222222222222,0.848293183,"ac.actors",582
"10867","into","outside",2.22222222222222,0.848293183,"ac.actors",582
"10868","outside","tree",2.22222222222222,0.848293183,"ac.actors",582
"10869","tree","leaves",2.22222222222222,0.848293183,"ac.actors",582
"10870","leaves","grass",2.22222222222222,0.848293183,"ac.actors",582
"10871","grass","weed",2.22222222222222,0.848293183,"ac.actors",582
"10872","weed","pot",2.22222222222222,0.848293183,"ac.actors",582
"10873","toaster","face",2.5,0.839521394,"ac.actors",583
"10874","face","lamp",2.5,0.839521394,"ac.actors",583
"10875","lamp","brave",2.5,0.839521394,"ac.actors",583
"10876","brave","little",2.5,0.839521394,"ac.actors",583
"10877","little","toaster",2.5,0.839521394,"ac.actors",583
"10878","toaster","my",2.5,0.839521394,"ac.actors",583
"10879","my","favorite",2.5,0.839521394,"ac.actors",583
"10880","favorite","childhood",2.5,0.839521394,"ac.actors",583
"10881","childhood","movie",2.5,0.839521394,"ac.actors",583
"10882","movie","scary",2.5,0.839521394,"ac.actors",583
"10883","scary","clowns",2.5,0.839521394,"ac.actors",583
"10884","clowns","forks",2.5,0.839521394,"ac.actors",583
"10885","forks","bread",2.5,0.839521394,"ac.actors",583
"10886","bread","butter",2.5,0.839521394,"ac.actors",583
"10887","butter","mayonnaise",2.5,0.839521394,"ac.actors",583
"10888","mayonnaise","eggs",2.5,0.839521394,"ac.actors",583
"10889","eggs","chickens",2.5,0.839521394,"ac.actors",583
"10890","chickens","roost",2.5,0.839521394,"ac.actors",583
"10891","roost","fucking",2.5,0.839521394,"ac.actors",583
"10892","snow","belt",1.55555555555556,0.846834631,"ac.actors",584
"10893","belt","hard",1.55555555555556,0.846834631,"ac.actors",584
"10894","hard","pleasant",1.55555555555556,0.846834631,"ac.actors",584
"10895","pleasant","respect",1.55555555555556,0.846834631,"ac.actors",584
"10896","respect","now",1.55555555555556,0.846834631,"ac.actors",584
"10897","now","even",1.55555555555556,0.846834631,"ac.actors",584
"10898","even","help",1.55555555555556,0.846834631,"ac.actors",584
"10899","help","just",1.55555555555556,0.846834631,"ac.actors",584
"10900","just","ape",1.55555555555556,0.846834631,"ac.actors",584
"10901","ape","return",1.55555555555556,0.846834631,"ac.actors",584
"10902","return","then",1.55555555555556,0.846834631,"ac.actors",584
"10903","then","should",1.55555555555556,0.846834631,"ac.actors",584
"10904","should","retain",1.55555555555556,0.846834631,"ac.actors",584
"10905","retain","everything",1.55555555555556,0.846834631,"ac.actors",584
"10906","everything","except",1.55555555555556,0.846834631,"ac.actors",584
"10907","except","done",1.55555555555556,0.846834631,"ac.actors",584
"10908","done","wait",1.55555555555556,0.846834631,"ac.actors",584
