"Word1" "Word2" "Creativity" "Class"
"12388" "love" "hate" 2.72222222222222 "Actors"
"12389" "hate" "boring" 2.72222222222222 "Actors"
"12390" "boring" "time" 2.72222222222222 "Actors"
"12391" "time" "refief" 2.72222222222222 "Actors"
"12392" "snow" "fall" 1.61111111111111 "Actors"
"12393" "fall" "leaf" 1.61111111111111 "Actors"
"12394" "leaf" "tree" 1.61111111111111 "Actors"
"12395" "tree" "sun" 1.61111111111111 "Actors"
"12396" "sun" "shine" 1.61111111111111 "Actors"
"12397" "shine" "metal" 1.61111111111111 "Actors"
"12398" "metal" "penny" 1.61111111111111 "Actors"
"12399" "penny" "thoughts" 1.61111111111111 "Actors"
"12400" "thoughts" "brain" 1.61111111111111 "Actors"
"12401" "brain" "pink" 1.61111111111111 "Actors"
"12402" "pink" "gum" 1.61111111111111 "Actors"
"12403" "gum" "hold" 1.61111111111111 "Actors"
"12404" "hold" "care" 1.61111111111111 "Actors"
"12405" "care" "love" 1.61111111111111 "Actors"
"12406" "love" "bug" 1.61111111111111 "Actors"
"12407" "bug" "black" 1.61111111111111 "Actors"
"12408" "black" "night" 1.61111111111111 "Actors"
"12409" "night" "star" 1.61111111111111 "Actors"
"12410" "star" "burn" 1.61111111111111 "Actors"
"12411" "paper" "tiger" 2.11111111111111 "Actors"
"12412" "tiger" "trail" 2.11111111111111 "Actors"
"12413" "trail" "mache" 2.11111111111111 "Actors"
"12414" "mache" "glut" 2.11111111111111 "Actors"
"12415" "glut" "maker" 2.11111111111111 "Actors"
"12416" "maker" "over" 2.11111111111111 "Actors"
"12417" "over" "boy" 2.11111111111111 "Actors"
"12418" "boy" "compost" 2.11111111111111 "Actors"
"12419" "compost" "mobile" 2.11111111111111 "Actors"
"12420" "mobile" "jockey" 2.11111111111111 "Actors"
"12421" "jockey" "folding" 2.11111111111111 "Actors"
"12422" "folding" "origami" 2.11111111111111 "Actors"
"12423" "origami" "cut" 2.11111111111111 "Actors"
"12424" "cut" "airplane" 2.11111111111111 "Actors"
"12425" "airplane" "carrier" 2.11111111111111 "Actors"
"12426" "carrier" "route" 2.11111111111111 "Actors"
"12427" "route" "fold" 2.11111111111111 "Actors"
"12428" "fold" "macabre" 2.11111111111111 "Actors"
"12429" "macabre" "acid" 2.11111111111111 "Actors"
"12430" "toaster" "pop" 2.27777777777778 "Actors"
"12431" "pop" "tart" 2.27777777777778 "Actors"
"12432" "tart" "toast" 2.27777777777778 "Actors"
"12433" "toast" "strawberry" 2.27777777777778 "Actors"
"12434" "strawberry" "jam" 2.27777777777778 "Actors"
"12435" "jam" "jamb" 2.27777777777778 "Actors"
"12436" "jamb" "jamba" 2.27777777777778 "Actors"
"12437" "jamba" "juice" 2.27777777777778 "Actors"
"12438" "juice" "orange" 2.27777777777778 "Actors"
"12439" "orange" "cranberry" 2.27777777777778 "Actors"
"12440" "cranberry" "stuffing" 2.27777777777778 "Actors"
"12441" "stuffing" "rosie" 2.27777777777778 "Actors"
"12442" "rosie" "butch" 2.27777777777778 "Actors"
"12443" "butch" "closet" 2.27777777777778 "Actors"
"12444" "closet" "room" 2.27777777777778 "Actors"
"12445" "room" "house" 2.27777777777778 "Actors"
"12446" "house" "kitchen" 2.27777777777778 "Actors"
"12447" "kitchen" "tile" 2.27777777777778 "Actors"
"12448" "tile" "wall" 2.27777777777778 "Actors"
"12449" "wall" "blue" 2.27777777777778 "Actors"
"12450" "toaster" "bread" 2.11111111111111 "Actors"
"12451" "bread" "money" 2.11111111111111 "Actors"
"12452" "money" "struggle" 2.11111111111111 "Actors"
"12453" "struggle" "tussle" 2.11111111111111 "Actors"
"12454" "tussle" "tout" 2.11111111111111 "Actors"
"12455" "tout" "flout" 2.11111111111111 "Actors"
"12456" "flout" "flounce" 2.11111111111111 "Actors"
"12457" "flounce" "bounce" 2.11111111111111 "Actors"
"12458" "bounce" "bunny" 2.11111111111111 "Actors"
"12459" "bunny" "funny" 2.11111111111111 "Actors"
"12460" "funny" "laughter" 2.11111111111111 "Actors"
"12461" "laughter" "song" 2.11111111111111 "Actors"
"12462" "song" "dance" 2.11111111111111 "Actors"
"12463" "dance" "jig" 2.11111111111111 "Actors"
"12464" "jig" "pig" 2.11111111111111 "Actors"
"12465" "pig" "fortune" 2.11111111111111 "Actors"
"12466" "fortune" "fame" 2.11111111111111 "Actors"
"12467" "fame" "frame" 2.11111111111111 "Actors"
"12468" "frame" "lame" 2.11111111111111 "Actors"
"12469" "toaster" "bagel" 2.77777777777778 "Actors"
"12470" "bagel" "seed" 2.77777777777778 "Actors"
"12471" "seed" "flower" 2.77777777777778 "Actors"
"12472" "flower" "bee" 2.77777777777778 "Actors"
"12473" "bee" "wing" 2.77777777777778 "Actors"
"12474" "wing" "plane" 2.77777777777778 "Actors"
"12475" "plane" "sky" 2.77777777777778 "Actors"
"12476" "sky" "cloud" 2.77777777777778 "Actors"
"12477" "cloud" "raun" 2.77777777777778 "Actors"
"12478" "raun" "mountain" 2.77777777777778 "Actors"
"12481" "goat" "horn" 2.77777777777778 "Actors"
"12482" "horn" "impale" 2.77777777777778 "Actors"
"12483" "impale" "hirt" 2.77777777777778 "Actors"
"12484" "hirt" "bill" 2.77777777777778 "Actors"
"12485" "bill" "money" 2.77777777777778 "Actors"
"12486" "money" "debt" 2.77777777777778 "Actors"
"12487" "debt" "trump" 2.77777777777778 "Actors"
"12488" "trump" "fix" 2.77777777777778 "Actors"
"12489" "toaster" "bagel" 2 "Actors"
"12490" "bagel" "thursday" 2 "Actors"
"12491" "thursday" "work" 2 "Actors"
"12492" "work" "week" 2 "Actors"
"12493" "week" "balance" 2 "Actors"
"12494" "balance" "free" 2 "Actors"
"12495" "free" "time" 2 "Actors"
"12496" "time" "space" 2 "Actors"
"12497" "space" "moon" 2 "Actors"
"12498" "moon" "smile" 2 "Actors"
"12499" "smile" "subway" 2 "Actors"
"12500" "subway" "crowd" 2 "Actors"
"12501" "crowd" "happy" 2 "Actors"
"12502" "happy" "give" 2 "Actors"
"12503" "give" "money" 2 "Actors"
"12504" "money" "bank" 2 "Actors"
"12505" "bank" "check" 2 "Actors"
"12506" "check" "rent" 2 "Actors"
"12507" "rent" "shop" 2 "Actors"
"12508" "bear" "skin" 2.33333333333333 "Actors"
"12509" "skin" "summer" 2.33333333333333 "Actors"
"12510" "summer" "grass" 2.33333333333333 "Actors"
"12511" "grass" "hill" 2.33333333333333 "Actors"
"12512" "hill" "view" 2.33333333333333 "Actors"
"12513" "view" "videoprojector" 2.33333333333333 "Actors"
"12514" "videoprojector" "wall" 2.33333333333333 "Actors"
"12515" "wall" "painting" 2.33333333333333 "Actors"
"12516" "painting" "surface" 2.33333333333333 "Actors"
"12517" "surface" "horisont" 2.33333333333333 "Actors"
"12518" "horisont" "sailing" 2.33333333333333 "Actors"
"12519" "sailing" "peace" 2.33333333333333 "Actors"
"12520" "peace" "family" 2.33333333333333 "Actors"
"12521" "family" "road" 2.33333333333333 "Actors"
"12522" "road" "pass" 2.33333333333333 "Actors"
"12523" "pass" "moment" 2.33333333333333 "Actors"
"12524" "moment" "stay" 2.33333333333333 "Actors"
"12525" "stay" "weight" 2.33333333333333 "Actors"
"12526" "weight" "eye" 2.33333333333333 "Actors"
"12527" "eye" "contact" 2.33333333333333 "Actors"
"12528" "candle" "wick" 2.05555555555556 "Actors"
"12529" "wick" "thread" 2.05555555555556 "Actors"
"12530" "thread" "quilter" 2.05555555555556 "Actors"
"12531" "quilter" "zigzag" 2.05555555555556 "Actors"
"12532" "zigzag" "temple" 2.05555555555556 "Actors"
"12533" "temple" "university" 2.05555555555556 "Actors"
"12534" "university" "collar" 2.05555555555556 "Actors"
"12535" "collar" "stud" 2.05555555555556 "Actors"
"12536" "stud" "otb" 2.05555555555556 "Actors"
"12537" "otb" "ponies" 2.05555555555556 "Actors"
"12538" "ponies" "bronies" 2.05555555555556 "Actors"
"12539" "bronies" "pink" 2.05555555555556 "Actors"
"12540" "pink" "palace" 2.05555555555556 "Actors"
"12541" "palace" "nutcracker" 2.05555555555556 "Actors"
"12542" "nutcracker" "toy" 2.05555555555556 "Actors"
"12543" "toy" "soldier" 2.05555555555556 "Actors"
"12544" "soldier" "rat" 2.05555555555556 "Actors"
"12545" "rat" "trap" 2.05555555555556 "Actors"
"12546" "trap" "house" 2.05555555555556 "Actors"
"12547" "house" "gingerbread" 2.05555555555556 "Actors"
"12548" "paper" "mache" 2.38888888888889 "Actors"
"12549" "mache" "art" 2.38888888888889 "Actors"
"12550" "art" "project" 2.38888888888889 "Actors"
"12551" "project" "egg" 2.38888888888889 "Actors"
"12552" "egg" "bird" 2.38888888888889 "Actors"
"12553" "bird" "fly" 2.38888888888889 "Actors"
"12554" "fly" "dinosaur" 2.38888888888889 "Actors"
"12555" "dinosaur" "old" 2.38888888888889 "Actors"
"12556" "old" "dead" 2.38888888888889 "Actors"
"12557" "dead" "planets" 2.38888888888889 "Actors"
"12558" "planets" "walk" 2.38888888888889 "Actors"
"12559" "walk" "baby" 2.38888888888889 "Actors"
"12560" "baby" "fall" 2.38888888888889 "Actors"
"12561" "fall" "winter" 2.38888888888889 "Actors"
"12562" "winter" "leaves" 2.38888888888889 "Actors"
"12563" "leaves" "boston" 2.38888888888889 "Actors"
"12564" "boston" "rain" 2.38888888888889 "Actors"
"12565" "rain" "wet" 2.38888888888889 "Actors"
"12566" "wet" "dry" 2.38888888888889 "Actors"
"12567" "snow" "white" 1.55555555555556 "Turkers"
"12568" "white" "shirt" 1.55555555555556 "Turkers"
"12569" "shirt" "clothes" 1.55555555555556 "Turkers"
"12570" "clothes" "jeans" 1.55555555555556 "Turkers"
"12571" "jeans" "blue" 1.55555555555556 "Turkers"
"12572" "blue" "red" 1.55555555555556 "Turkers"
"12573" "red" "orange" 1.55555555555556 "Turkers"
"12574" "orange" "yellow" 1.55555555555556 "Turkers"
"12575" "yellow" "sun" 1.55555555555556 "Turkers"
"12576" "sun" "moon" 1.55555555555556 "Turkers"
"12577" "moon" "stars" 1.55555555555556 "Turkers"
"12578" "stars" "bright" 1.55555555555556 "Turkers"
"12579" "bright" "light" 1.55555555555556 "Turkers"
"12580" "light" "warm" 1.55555555555556 "Turkers"
"12581" "warm" "hot" 1.55555555555556 "Turkers"
"12582" "hot" "stove" 1.55555555555556 "Turkers"
"12583" "stove" "cooking" 1.55555555555556 "Turkers"
"12584" "cooking" "food" 1.55555555555556 "Turkers"
"12585" "food" "eat" 1.55555555555556 "Turkers"
"12586" "table" "chair" 1.88888888888889 "Turkers"
"12587" "chair" "wood" 1.88888888888889 "Turkers"
"12588" "wood" "tree" 1.88888888888889 "Turkers"
"12589" "tree" "forest" 1.88888888888889 "Turkers"
"12590" "forest" "animals" 1.88888888888889 "Turkers"
"12591" "animals" "bird" 1.88888888888889 "Turkers"
"12592" "bird" "cat" 1.88888888888889 "Turkers"
"12593" "cat" "mouse" 1.88888888888889 "Turkers"
"12594" "mouse" "wheel" 1.88888888888889 "Turkers"
"12595" "wheel" "cage" 1.88888888888889 "Turkers"
"12596" "cage" "house" 1.88888888888889 "Turkers"
"12597" "house" "brain" 1.88888888888889 "Turkers"
"12598" "brain" "human" 1.88888888888889 "Turkers"
"12599" "human" "spinal" 1.88888888888889 "Turkers"
"12600" "spinal" "chord" 1.88888888888889 "Turkers"
"12601" "chord" "bats" 1.88888888888889 "Turkers"
"12602" "bats" "cave" 1.88888888888889 "Turkers"
"12603" "cave" "leaves" 1.88888888888889 "Turkers"
"12604" "leaves" "pellet" 1.88888888888889 "Turkers"
"12605" "pellet" "hunger" 1.88888888888889 "Turkers"
"12606" "bear" "snow" 1.16666666666667 "Turkers"
"12607" "snow" "mountain" 1.16666666666667 "Turkers"
"12608" "mountain" "tree" 1.16666666666667 "Turkers"
"12609" "tree" "leaf" 1.16666666666667 "Turkers"
"12610" "leaf" "cell" 1.16666666666667 "Turkers"
"12611" "cell" "sun" 1.16666666666667 "Turkers"
"12612" "sun" "light" 1.16666666666667 "Turkers"
"12613" "light" "white" 1.16666666666667 "Turkers"
"12614" "white" "black" 1.16666666666667 "Turkers"
"12615" "black" "night" 1.16666666666667 "Turkers"
"12616" "night" "day" 1.16666666666667 "Turkers"
"12617" "day" "cloud" 1.16666666666667 "Turkers"
"12618" "cloud" "water" 1.16666666666667 "Turkers"
"12619" "water" "cold" 1.16666666666667 "Turkers"
"12620" "cold" "fresh" 1.16666666666667 "Turkers"
"12621" "fresh" "clean" 1.16666666666667 "Turkers"
"12622" "clean" "blue" 1.16666666666667 "Turkers"
"12623" "blue" "green" 1.16666666666667 "Turkers"
"12624" "green" "grass" 1.16666666666667 "Turkers"
"12625" "bear" "wolf" 1.83333333333333 "Turkers"
"12626" "wolf" "goat" 1.83333333333333 "Turkers"
"12627" "goat" "son" 1.83333333333333 "Turkers"
"12628" "son" "daughter" 1.83333333333333 "Turkers"
"12629" "daughter" "mommy" 1.83333333333333 "Turkers"
"12630" "mommy" "sex" 1.83333333333333 "Turkers"
"12631" "sex" "plow" 1.83333333333333 "Turkers"
"12632" "plow" "vagina" 1.83333333333333 "Turkers"
"12633" "vagina" "penis" 1.83333333333333 "Turkers"
"12634" "penis" "anus" 1.83333333333333 "Turkers"
"12635" "anus" "mouth" 1.83333333333333 "Turkers"
"12636" "mouth" "cum" 1.83333333333333 "Turkers"
"12637" "cum" "shower" 1.83333333333333 "Turkers"
"12638" "shower" "towel" 1.83333333333333 "Turkers"
"12639" "towel" "water" 1.83333333333333 "Turkers"
"12640" "water" "toothbrush" 1.83333333333333 "Turkers"
"12641" "toothbrush" "mouth" 1.83333333333333 "Turkers"
"12642" "mouth" "ear" 1.83333333333333 "Turkers"
"12643" "ear" "nose" 1.83333333333333 "Turkers"
"12644" "paper" "pen" 1.55555555555556 "Turkers"
"12645" "pen" "write" 1.55555555555556 "Turkers"
"12646" "write" "essay" 1.55555555555556 "Turkers"
"12647" "essay" "school" 1.55555555555556 "Turkers"
"12648" "school" "boring" 1.55555555555556 "Turkers"
"12649" "boring" "grade" 1.55555555555556 "Turkers"
"12650" "grade" "report" 1.55555555555556 "Turkers"
"12651" "report" "card" 1.55555555555556 "Turkers"
"12652" "card" "parents" 1.55555555555556 "Turkers"
"12653" "parents" "reward" 1.55555555555556 "Turkers"
"12654" "reward" "food" 1.55555555555556 "Turkers"
"12655" "food" "hungry" 1.55555555555556 "Turkers"
"12656" "hungry" "fun" 1.55555555555556 "Turkers"
"12657" "fun" "love" 1.55555555555556 "Turkers"
"12658" "love" "memory" 1.55555555555556 "Turkers"
"12659" "memory" "kids" 1.55555555555556 "Turkers"
"12660" "kids" "tradition" 1.55555555555556 "Turkers"
"12661" "tradition" "happy" 1.55555555555556 "Turkers"
"12662" "happy" "content" 1.55555555555556 "Turkers"
"12663" "content" "successful" 1.55555555555556 "Turkers"
"12664" "candle" "flame" 1.83333333333333 "Turkers"
"12665" "flame" "flicker" 1.83333333333333 "Turkers"
"12666" "flicker" "light" 1.83333333333333 "Turkers"
"12667" "light" "darkness" 1.83333333333333 "Turkers"
"12668" "darkness" "illuminate" 1.83333333333333 "Turkers"
"12669" "illuminate" "glow" 1.83333333333333 "Turkers"
"12670" "glow" "flare" 1.83333333333333 "Turkers"
"12671" "flare" "sign" 1.83333333333333 "Turkers"
"12672" "sign" "smoke" 1.83333333333333 "Turkers"
"12673" "smoke" "color" 1.83333333333333 "Turkers"
"12674" "color" "bright" 1.83333333333333 "Turkers"
"12675" "bright" "radiant" 1.83333333333333 "Turkers"
"12676" "radiant" "glowing" 1.83333333333333 "Turkers"
"12677" "glowing" "night" 1.83333333333333 "Turkers"
"12678" "night" "comfort" 1.83333333333333 "Turkers"
"12679" "comfort" "hope" 1.83333333333333 "Turkers"
"12680" "hope" "peace" 1.83333333333333 "Turkers"
"12681" "peace" "tranquility" 1.83333333333333 "Turkers"
"12682" "tranquility" "rest" 1.83333333333333 "Turkers"
"12683" "snow" "fall" 1.61111111111111 "Turkers"
"12684" "fall" "tree" 1.61111111111111 "Turkers"
"12685" "tree" "brown" 1.61111111111111 "Turkers"
"12686" "brown" "dirt" 1.61111111111111 "Turkers"
"12687" "dirt" "truck" 1.61111111111111 "Turkers"
"12688" "truck" "wheels" 1.61111111111111 "Turkers"
"12689" "wheels" "bike" 1.61111111111111 "Turkers"
"12690" "bike" "ride" 1.61111111111111 "Turkers"
"12691" "ride" "car" 1.61111111111111 "Turkers"
"12692" "car" "fast" 1.61111111111111 "Turkers"
"12693" "fast" "rabbit" 1.61111111111111 "Turkers"
"12694" "rabbit" "ears" 1.61111111111111 "Turkers"
"12695" "ears" "listen" 1.61111111111111 "Turkers"
"12696" "listen" "radio" 1.61111111111111 "Turkers"
"12697" "radio" "show" 1.61111111111111 "Turkers"
"12698" "show" "television" 1.61111111111111 "Turkers"
"12699" "television" "tube" 1.61111111111111 "Turkers"
"12700" "tube" "round" 1.61111111111111 "Turkers"
"12701" "round" "ball" 1.61111111111111 "Turkers"
"12702" "toaster" "bread" 2 "Turkers"
"12703" "bread" "cheese" 2 "Turkers"
"12704" "cheese" "wine" 2 "Turkers"
"12705" "wine" "glass" 2 "Turkers"
"12706" "glass" "cup" 2 "Turkers"
"12707" "cup" "water" 2 "Turkers"
"12708" "water" "fish" 2 "Turkers"
"12709" "fish" "swim" 2 "Turkers"
"12710" "swim" "finn" 2 "Turkers"
"12711" "finn" "clown" 2 "Turkers"
"12712" "clown" "happy" 2 "Turkers"
"12713" "happy" "hungry" 2 "Turkers"
"12714" "hungry" "food" 2 "Turkers"
"12715" "food" "pizza" 2 "Turkers"
"12716" "pizza" "fat" 2 "Turkers"
"12717" "fat" "greasy" 2 "Turkers"
"12718" "greasy" "bad" 2 "Turkers"
"12719" "bad" "unhealthy" 2 "Turkers"
"12720" "unhealthy" "fat" 2 "Turkers"
"12721" "table" "plate" 1.38888888888889 "Turkers"
"12722" "plate" "dinner" 1.38888888888889 "Turkers"
"12723" "dinner" "family" 1.38888888888889 "Turkers"
"12724" "family" "love" 1.38888888888889 "Turkers"
"12725" "love" "daughter" 1.38888888888889 "Turkers"
"12726" "daughter" "maturing" 1.38888888888889 "Turkers"
"12727" "maturing" "parents" 1.38888888888889 "Turkers"
"12728" "parents" "death" 1.38888888888889 "Turkers"
"12729" "death" "anxious" 1.38888888888889 "Turkers"
"12730" "anxious" "promotion" 1.38888888888889 "Turkers"
"12731" "promotion" "money" 1.38888888888889 "Turkers"
"12732" "money" "happiness" 1.38888888888889 "Turkers"
"12733" "happiness" "smiling" 1.38888888888889 "Turkers"
"12734" "smiling" "frowning" 1.38888888888889 "Turkers"
"12735" "frowning" "sadness" 1.38888888888889 "Turkers"
"12736" "sadness" "funeral" 1.38888888888889 "Turkers"
"12737" "funeral" "grave" 1.38888888888889 "Turkers"
"12738" "grave" "flowers" 1.38888888888889 "Turkers"
"12739" "flowers" "spring" 1.38888888888889 "Turkers"
"12740" "candle" "flame" 1.77777777777778 "Turkers"
"12741" "flame" "fire" 1.77777777777778 "Turkers"
"12742" "fire" "forest" 1.77777777777778 "Turkers"
"12743" "forest" "trees" 1.77777777777778 "Turkers"
"12744" "trees" "treehouse" 1.77777777777778 "Turkers"
"12745" "treehouse" "kids" 1.77777777777778 "Turkers"
"12746" "kids" "parents" 1.77777777777778 "Turkers"
"12747" "parents" "house" 1.77777777777778 "Turkers"
"12748" "house" "car" 1.77777777777778 "Turkers"
"12749" "car" "road" 1.77777777777778 "Turkers"
"12750" "road" "highway" 1.77777777777778 "Turkers"
"12751" "highway" "truck" 1.77777777777778 "Turkers"
"12752" "truck" "plane" 1.77777777777778 "Turkers"
"12753" "plane" "sky" 1.77777777777778 "Turkers"
"12754" "sky" "clouds" 1.77777777777778 "Turkers"
"12755" "clouds" "space" 1.77777777777778 "Turkers"
"12756" "space" "planets" 1.77777777777778 "Turkers"
"12757" "planets" "solar" 1.77777777777778 "Turkers"
"12758" "solar" "system" 1.77777777777778 "Turkers"
"12759" "system" "galaxy" 1.77777777777778 "Turkers"
"12760" "candle" "wick" 1.66666666666667 "Turkers"
"12761" "wick" "lighter" 1.66666666666667 "Turkers"
"12786" "twisted" "peppermint" 1.66666666666667 "Turkers"
"12789" "bath" "and" 1.66666666666667 "Turkers"
"12790" "and" "body" 1.66666666666667 "Turkers"
"12791" "body" "works" 1.66666666666667 "Turkers"
"12794" "yankee" "candle" 1.66666666666667 "Turkers"
"12797" "table" "plate" 1.61111111111111 "Turkers"
"12798" "plate" "food" 1.61111111111111 "Turkers"
"12799" "food" "fork" 1.61111111111111 "Turkers"
"12800" "fork" "spoon" 1.61111111111111 "Turkers"
"12801" "spoon" "knife" 1.61111111111111 "Turkers"
"12802" "knife" "dinner" 1.61111111111111 "Turkers"
"12803" "dinner" "eat" 1.61111111111111 "Turkers"
"12804" "eat" "drink" 1.61111111111111 "Turkers"
"12805" "drink" "poop" 1.61111111111111 "Turkers"
"12806" "poop" "sleep" 1.61111111111111 "Turkers"
"12807" "sleep" "shower" 1.61111111111111 "Turkers"
"12808" "shower" "brush" 1.61111111111111 "Turkers"
"12809" "brush" "exercise" 1.61111111111111 "Turkers"
"12810" "exercise" "weight" 1.61111111111111 "Turkers"
"12811" "weight" "lift" 1.61111111111111 "Turkers"
"12812" "lift" "stretch" 1.61111111111111 "Turkers"
"12813" "stretch" "jog" 1.61111111111111 "Turkers"
"12814" "jog" "shoes" 1.61111111111111 "Turkers"
"12815" "shoes" "road" 1.61111111111111 "Turkers"
"12816" "paper" "pen" 1.88888888888889 "Turkers"
"12817" "pen" "pencil" 1.88888888888889 "Turkers"
"12818" "pencil" "sharpener" 1.88888888888889 "Turkers"
"12819" "sharpener" "knife" 1.88888888888889 "Turkers"
"12820" "knife" "cut" 1.88888888888889 "Turkers"
"12821" "cut" "meat" 1.88888888888889 "Turkers"
"12822" "meat" "food" 1.88888888888889 "Turkers"
"12823" "food" "eat" 1.88888888888889 "Turkers"
"12824" "eat" "nutrition" 1.88888888888889 "Turkers"
"12825" "nutrition" "healthy" 1.88888888888889 "Turkers"
"12826" "healthy" "vegetable" 1.88888888888889 "Turkers"
"12827" "vegetable" "green" 1.88888888888889 "Turkers"
"12828" "green" "bright" 1.88888888888889 "Turkers"
"12829" "bright" "sun" 1.88888888888889 "Turkers"
"12830" "sun" "moon" 1.88888888888889 "Turkers"
"12831" "moon" "space" 1.88888888888889 "Turkers"
"12832" "space" "empty" 1.88888888888889 "Turkers"
"12833" "empty" "cold" 1.88888888888889 "Turkers"
"12834" "cold" "sick" 1.88888888888889 "Turkers"
"12835" "toaster" "bread" 1.55555555555556 "Turkers"
"12836" "bread" "mold" 1.55555555555556 "Turkers"
"12837" "mold" "cake" 1.55555555555556 "Turkers"
"12838" "cake" "knife" 1.55555555555556 "Turkers"
"12839" "knife" "cut" 1.55555555555556 "Turkers"
"12840" "cut" "blood" 1.55555555555556 "Turkers"
"12841" "blood" "red" 1.55555555555556 "Turkers"
"12842" "red" "rose" 1.55555555555556 "Turkers"
"12843" "rose" "flower" 1.55555555555556 "Turkers"
"12844" "flower" "pot" 1.55555555555556 "Turkers"
"12845" "pot" "weed" 1.55555555555556 "Turkers"
"12846" "weed" "grass" 1.55555555555556 "Turkers"
"12847" "grass" "mow" 1.55555555555556 "Turkers"
"12848" "mow" "bag" 1.55555555555556 "Turkers"
"12849" "bag" "plastic" 1.55555555555556 "Turkers"
"12850" "plastic" "oil" 1.55555555555556 "Turkers"
"12851" "oil" "olive" 1.55555555555556 "Turkers"
"12852" "olive" "green" 1.55555555555556 "Turkers"
"12853" "green" "leaves" 1.55555555555556 "Turkers"
"12854" "toaster" "bread" 1.38888888888889 "Turkers"
"12855" "bread" "butter" 1.38888888888889 "Turkers"
"12856" "butter" "knife" 1.38888888888889 "Turkers"
"12857" "knife" "fork" 1.38888888888889 "Turkers"
"12858" "fork" "spoon" 1.38888888888889 "Turkers"
"12859" "spoon" "cereal" 1.38888888888889 "Turkers"
"12860" "cereal" "milk" 1.38888888888889 "Turkers"
"12861" "milk" "carton" 1.38888888888889 "Turkers"
"12862" "carton" "missing" 1.38888888888889 "Turkers"
"12863" "missing" "person" 1.38888888888889 "Turkers"
"12864" "person" "child" 1.38888888888889 "Turkers"
"12865" "child" "toys" 1.38888888888889 "Turkers"
"12866" "toys" "trains" 1.38888888888889 "Turkers"
"12867" "trains" "smoke" 1.38888888888889 "Turkers"
"12868" "smoke" "environment" 1.38888888888889 "Turkers"
"12869" "environment" "forest" 1.38888888888889 "Turkers"
"12870" "forest" "deer" 1.38888888888889 "Turkers"
"12871" "deer" "rabbit" 1.38888888888889 "Turkers"
"12872" "rabbit" "hunting" 1.38888888888889 "Turkers"
"12873" "paper" "stapler" 1.16666666666667 "Turkers"
"12874" "stapler" "paperclip" 1.16666666666667 "Turkers"
"12875" "paperclip" "pencil" 1.16666666666667 "Turkers"
"12876" "pencil" "pen" 1.16666666666667 "Turkers"
"12877" "pen" "marker" 1.16666666666667 "Turkers"
"12878" "marker" "crayon" 1.16666666666667 "Turkers"
"12879" "crayon" "book" 1.16666666666667 "Turkers"
"12880" "book" "article" 1.16666666666667 "Turkers"
"12881" "article" "news" 1.16666666666667 "Turkers"
"12882" "news" "newspaper" 1.16666666666667 "Turkers"
"12883" "newspaper" "ink" 1.16666666666667 "Turkers"
"12884" "ink" "recycling" 1.16666666666667 "Turkers"
"12885" "recycling" "trash" 1.16666666666667 "Turkers"
"12886" "trash" "plastic" 1.16666666666667 "Turkers"
"12887" "plastic" "ocean" 1.16666666666667 "Turkers"
"12888" "ocean" "seals" 1.16666666666667 "Turkers"
"12889" "seals" "fish" 1.16666666666667 "Turkers"
"12890" "fish" "cat" 1.16666666666667 "Turkers"
"12891" "cat" "yarn" 1.16666666666667 "Turkers"
"12892" "snow" "white" 1.55555555555556 "Turkers"
"12893" "white" "fluffy" 1.55555555555556 "Turkers"
"12894" "fluffy" "blower" 1.55555555555556 "Turkers"
"12895" "blower" "cold" 1.55555555555556 "Turkers"
"12896" "cold" "heavy" 1.55555555555556 "Turkers"
"12897" "heavy" "dangerous" 1.55555555555556 "Turkers"
"12898" "dangerous" "drive" 1.55555555555556 "Turkers"
"12899" "drive" "boots" 1.55555555555556 "Turkers"
"12900" "boots" "fur" 1.55555555555556 "Turkers"
"12901" "fur" "winter" 1.55555555555556 "Turkers"
"12902" "winter" "north" 1.55555555555556 "Turkers"
"12903" "north" "shimmery" 1.55555555555556 "Turkers"
"12904" "shimmery" "bright" 1.55555555555556 "Turkers"
"12905" "bright" "light" 1.55555555555556 "Turkers"
"12906" "light" "fun" 1.55555555555556 "Turkers"
"12907" "fun" "snowman" 1.55555555555556 "Turkers"
"12908" "snowman" "snowballs" 1.55555555555556 "Turkers"
"12909" "snowballs" "snow" 1.55555555555556 "Turkers"
"12910" "snow" "cone" 1.55555555555556 "Turkers"
"12911" "cone" "coat" 1.55555555555556 "Turkers"
"12912" "candle" "flame" 2.16666666666667 "Turkers"
"12913" "flame" "fire" 2.16666666666667 "Turkers"
"12914" "fire" "burn" 2.16666666666667 "Turkers"
"12915" "burn" "sun" 2.16666666666667 "Turkers"
"12916" "sun" "beam" 2.16666666666667 "Turkers"
"12917" "beam" "light" 2.16666666666667 "Turkers"
"12918" "light" "lamp" 2.16666666666667 "Turkers"
"12919" "lamp" "switch" 2.16666666666667 "Turkers"
"12920" "switch" "electricity" 2.16666666666667 "Turkers"
"12921" "electricity" "science" 2.16666666666667 "Turkers"
"12922" "science" "thought" 2.16666666666667 "Turkers"
"12923" "thought" "humans" 2.16666666666667 "Turkers"
"12924" "humans" "animals" 2.16666666666667 "Turkers"
"12925" "animals" "plants" 2.16666666666667 "Turkers"
"12926" "plants" "earth" 2.16666666666667 "Turkers"
"12927" "earth" "stars" 2.16666666666667 "Turkers"
